TIME,REP_AIRP,UNIT,TRA_MEAS,AIRLINE,Value,Flag and Footnotes
2018M04,PLYMOUTH airport,Passenger,Passengers carried,All airlines,:,
2018M04,SCILLY ISLES/ST MARYS airport,Passenger,Passengers carried,All airlines,9 098,
2018M04,BOURNEMOUTH airport,Passenger,Passengers carried,All airlines,64 431,
2018M04,SOUTHAMPTON airport,Passenger,Passengers carried,All airlines,168 899,
2018M04,BEMBRIDGE airport,Passenger,Passengers carried,All airlines,:,
2018M04,PENZANCE airport,Passenger,Passengers carried,All airlines,:,
2018M04,NEWQUAY airport,Passenger,Passengers carried,All airlines,38 440,
2018M04,TRESCO airport,Passenger,Passengers carried,All airlines,:,
2018M04,SHOREHAM airport,Passenger,Passengers carried,All airlines,0,
2018M04,BIGGIN HILL airport,Passenger,Passengers carried,All airlines,124,
2018M04,LONDON GATWICK airport,Passenger,Passengers carried,All airlines,3 742 456,
2018M04,LONDON/CITY airport,Passenger,Passengers carried,All airlines,385 190,
2018M04,LONDON HEATHROW airport,Passenger,Passengers carried,All airlines,6 582 023,
2018M04,LONDON HELIPORT airport,Passenger,Passengers carried,All airlines,0,
2018M04,SOUTHEND airport,Passenger,Passengers carried,All airlines,113 203,
2018M04,LYDD airport,Passenger,Passengers carried,All airlines,0,
2018M04,MANSTON airport,Passenger,Passengers carried,All airlines,:,
2018M04,CARLISLE airport,Passenger,Passengers carried,All airlines,0,
2018M04,BLACKPOOL airport,Passenger,Passengers carried,All airlines,2 297,
2018M04,HUMBERSIDE airport,Passenger,Passengers carried,All airlines,13 938,
2018M04,BARROW/WALNEY ISLAND airport,Passenger,Passengers carried,All airlines,:,
2018M04,LEEDS BRADFORD airport,Passenger,Passengers carried,All airlines,299 961,
2018M04,HAWARDEN airport,Passenger,Passengers carried,All airlines,0,
2018M04,NEWCASTLE airport,Passenger,Passengers carried,All airlines,401 971,
2018M04,DURHAM TEES VALLEY airport,Passenger,Passengers carried,All airlines,11 811,
2018M04,EAST MIDLANDS airport,Passenger,Passengers carried,All airlines,405 286,
2018M04,KIRKWALL airport,Passenger,Passengers carried,All airlines,14 039,
2018M04,SUMBURGH airport,Passenger,Passengers carried,All airlines,19 148,
2018M04,WICK airport,Passenger,Passengers carried,All airlines,1 346,
2018M04,ABERDEEN/DYCE airport,Passenger,Passengers carried,All airlines,254 237,
2018M04,INVERNESS airport,Passenger,Passengers carried,All airlines,79 431,
2018M04,GLASGOW airport,Passenger,Passengers carried,All airlines,798 259,
2018M04,EDINBURGH airport,Passenger,Passengers carried,All airlines,1 205 233,
2018M04,ISLAY airport,Passenger,Passengers carried,All airlines,3 000,
2018M04,PRESTWICK airport,Passenger,Passengers carried,All airlines,74 896,
2018M04,BENBECULA airport,Passenger,Passengers carried,All airlines,2 721,
2018M04,SCATSTA airport,Passenger,Passengers carried,All airlines,16 213,
2018M04,DUNDEE airport,Passenger,Passengers carried,All airlines,1 562,
2018M04,STORNOWAY airport,Passenger,Passengers carried,All airlines,10 287,
2018M04,BARRA airport,Passenger,Passengers carried,All airlines,1 402,
2018M04,TIREE airport,Passenger,Passengers carried,All airlines,995,
2018M04,UNST airport,Passenger,Passengers carried,All airlines,:,
2018M04,CAMBRIDGE airport,Passenger,Passengers carried,All airlines,0,
2018M04,NORWICH airport,Passenger,Passengers carried,All airlines,35 774,
2018M04,LONDON STANSTED airport,Passenger,Passengers carried,All airlines,2 363 800,
2018M04,SHEFFIELD CITY airport,Passenger,Passengers carried,All airlines,:,
2018M04,CRANFIELD airport,Passenger,Passengers carried,All airlines,:,
2018M04,EXETER airport,Passenger,Passengers carried,All airlines,74 967,
2018M04,OXFORD/KIDLINGTON airport,Passenger,Passengers carried,All airlines,0,
2018M04,AKUREYRI airport,Passenger,Passengers carried,All airlines,17 659,
2018M04,BAKKI airport,Passenger,Passengers carried,All airlines,:,
2018M04,BILDUDALUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,EGILSSTADIR airport,Passenger,Passengers carried,All airlines,7 463,
2018M04,GJOGUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,GRIMSEY airport,Passenger,Passengers carried,All airlines,:,
2018M04,HOFN HORNAFIRDI airport,Passenger,Passengers carried,All airlines,:,
2018M04,HUSAVIK airport,Passenger,Passengers carried,All airlines,:,
2018M04,ISAFJORDUR airport,Passenger,Passengers carried,All airlines,2 928,
2018M04,KEFLAVIK airport,Passenger,Passengers carried,All airlines,646 892,
2018M04,KOPASKER airport,Passenger,Passengers carried,All airlines,:,
2018M04,SAUDARKROKUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,NORDFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,PATREKSFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,RAUFARHOFN airport,Passenger,Passengers carried,All airlines,:,
2018M04,REYKJAVIK airport,Passenger,Passengers carried,All airlines,30 047,
2018M04,REYKJAHLID airport,Passenger,Passengers carried,All airlines,:,
2018M04,SIGLUFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,STYKKISHOLMUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,THINGEYRI airport,Passenger,Passengers carried,All airlines,:,
2018M04,THORSHOFN airport,Passenger,Passengers carried,All airlines,:,
2018M04,VESTMANNAEYJAR airport,Passenger,Passengers carried,All airlines,1 340,
2018M04,VOPNAFJORDUR airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSTRE AERA airport,Passenger,Passengers carried,All airlines,:,
2018M04,AL/HALLINGDAL SJUKESTUGU airport,Passenger,Passengers carried,All airlines,:,
2018M04,ALESUND/VIGRA airport,Passenger,Passengers carried,All airlines,93 060,
2018M04,ANDOYA/ANDENES airport,Passenger,Passengers carried,All airlines,3 414,
2018M04,NY-ALESUND/HAMNERABBEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,ALTA airport,Passenger,Passengers carried,All airlines,31 977,
2018M04,BARENTSBURG airport,Passenger,Passengers carried,All airlines,:,
2018M04,"NORWAY ACC, BODO airport",Passenger,Passengers carried,All airlines,:,
2018M04,BALDER airport,Passenger,Passengers carried,All airlines,:,
2018M04,BERGEN/GRONNEVIKSOREN airport,Passenger,Passengers carried,All airlines,:,
2018M04,BJORNOYA airport,Passenger,Passengers carried,All airlines,:,
2018M04,FORDE/BRINGELAND airport,Passenger,Passengers carried,All airlines,7 373,
2018M04,BOMOEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,BRONNOYSUND/BRONNOY airport,Passenger,Passengers carried,All airlines,10 550,
2018M04,BODO airport,Passenger,Passengers carried,All airlines,138 278,
2018M04,BERGEN/FLESLAND airport,Passenger,Passengers carried,All airlines,505 972,
2018M04,BATSFJORD airport,Passenger,Passengers carried,All airlines,1 207,
2018M04,BERLEVAG airport,Passenger,Passengers carried,All airlines,439,
2018M04,KRISTIANSAND/KJEVIK airport,Passenger,Passengers carried,All airlines,89 103,
2018M04,DOMBAS/BRUNSHAGEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,DRAMMEN/SYKEHUSET BUSKERUD airport,Passenger,Passengers carried,All airlines,:,
2018M04,GEILO/DAGALI airport,Passenger,Passengers carried,All airlines,:,
2018M04,DOKKA/THOMLEVOLD airport,Passenger,Passengers carried,All airlines,:,
2018M04,DRAUPNER airport,Passenger,Passengers carried,All airlines,:,
2018M04,DRAUGEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,BARDUFOSS airport,Passenger,Passengers carried,All airlines,20 080,
2018M04,EGGEMOEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,EKOFISK airport,Passenger,Passengers carried,All airlines,:,
2018M04,ELVERUM/SYKEHUSET INNLANDET airport,Passenger,Passengers carried,All airlines,:,
2018M04,HARSTAD/NARVIK/EVENES airport,Passenger,Passengers carried,All airlines,58 825,
2018M04,FROYA/FLATVAL airport,Passenger,Passengers carried,All airlines,:,
2018M04,STATFJORD B airport,Passenger,Passengers carried,All airlines,:,
2018M04,FORDE/SENTRALSJUKEHUSET airport,Passenger,Passengers carried,All airlines,:,
2018M04,FAGERNES/LEIRIN airport,Passenger,Passengers carried,All airlines,0,
2018M04,FEDJE airport,Passenger,Passengers carried,All airlines,:,
2018M04,FLORO airport,Passenger,Passengers carried,All airlines,11 362,
2018M04,FRIGG airport,Passenger,Passengers carried,All airlines,:,
2018M04,FYRESDAL airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS A airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS B (OIL RIG) airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS C airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLKNAPP airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSLO/GARDERMOEN airport,Passenger,Passengers carried,All airlines,2 342 215,
2018M04,GRIMSMOEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,SNASA/GRONORA airport,Passenger,Passengers carried,All airlines,:,
2018M04,HAMAR/STAFSBERG airport,Passenger,Passengers carried,All airlines,:,
2018M04,HAUGESUND/KARMOY airport,Passenger,Passengers carried,All airlines,54 478,
2018M04,HEIDRUN airport,Passenger,Passengers carried,All airlines,:,
2018M04,HAMMERFEST airport,Passenger,Passengers carried,All airlines,11 378,
2018M04,HASVIK airport,Passenger,Passengers carried,All airlines,1 319,
2018M04,HEIMDAL airport,Passenger,Passengers carried,All airlines,:,
2018M04,HORNMOEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,HOPEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,HOKKSUND airport,Passenger,Passengers carried,All airlines,:,
2018M04,HATTFJELLDAL/VOLLEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,HONNINGSVAG/VALAN airport,Passenger,Passengers carried,All airlines,1 255,
2018M04,HAUGESUND/SJUKEHUS airport,Passenger,Passengers carried,All airlines,:,
2018M04,ISFJORD airport,Passenger,Passengers carried,All airlines,:,
2018M04,JAN MAYEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,JARLSBERG airport,Passenger,Passengers carried,All airlines,:,
2018M04,KAUTOKEINO airport,Passenger,Passengers carried,All airlines,:,
2018M04,KRISTIANSUND/KVERNBERGET airport,Passenger,Passengers carried,All airlines,26 249,
2018M04,KJELLER airport,Passenger,Passengers carried,All airlines,:,
2018M04,GOL/KLANTEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,KIRKENES/HOYBUKTMOEN airport,Passenger,Passengers carried,All airlines,25 393,
2018M04,ULA airport,Passenger,Passengers carried,All airlines,:,
2018M04,LILLEHAMMER/SYKEHUSET INNLANDET airport,Passenger,Passengers carried,All airlines,:,
2018M04,FARSUND/LISTA airport,Passenger,Passengers carried,All airlines,:,
2018M04,LEKNES airport,Passenger,Passengers carried,All airlines,10 166,
2018M04,LUNDE airport,Passenger,Passengers carried,All airlines,:,
2018M04,LORENSKOG/AKERSHUS UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2018M04,MEHAMN airport,Passenger,Passengers carried,All airlines,1 388,
2018M04,MOLDE/ARO airport,Passenger,Passengers carried,All airlines,35 934,
2018M04,MOSJOEN/KJAERSTAD airport,Passenger,Passengers carried,All airlines,6 539,
2018M04,LAKSELV/BANAK airport,Passenger,Passengers carried,All airlines,4 705,
2018M04,NORNE airport,Passenger,Passengers carried,All airlines,:,
2018M04,NJORD A airport,Passenger,Passengers carried,All airlines,:,
2018M04,NARVIK/FRAMNES airport,Passenger,Passengers carried,All airlines,:,
2018M04,NAMSOS airport,Passenger,Passengers carried,All airlines,2 489,
2018M04,NOTODDEN/TUVEN airport,Passenger,Passengers carried,All airlines,53,
2018M04,OSEBERG A airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSEBERG C airport,Passenger,Passengers carried,All airlines,:,
2018M04,ORLAND airport,Passenger,Passengers carried,All airlines,2 205,
2018M04,OPPDAL/FAGERHAUG airport,Passenger,Passengers carried,All airlines,:,
2018M04,"NORWAY ACC, OSLO airport",Passenger,Passengers carried,All airlines,:,
2018M04,ORSTA-VOLDA/HOVDEN airport,Passenger,Passengers carried,All airlines,9 787,
2018M04,AASEGARDEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,TANA BRU (TANA BRIDGE) airport,Passenger,Passengers carried,All airlines,:,
2018M04,"HAMMERFEST, FUGLENES airport",Passenger,Passengers carried,All airlines,:,
2018M04,HATTFJELLDAL airport,Passenger,Passengers carried,All airlines,:,
2018M04,REGIONSYKEHUSET TC airport,Passenger,Passengers carried,All airlines,:,
2018M04,PYRAMIDEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,TROLL A airport,Passenger,Passengers carried,All airlines,:,
2018M04,TROLL B airport,Passenger,Passengers carried,All airlines,:,
2018M04,TROLL C airport,Passenger,Passengers carried,All airlines,:,
2018M04,BRAGE airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSEBERG OST airport,Passenger,Passengers carried,All airlines,:,
2018M04,VESLEFRIKK A airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS B airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS A SPM1 airport,Passenger,Passengers carried,All airlines,:,
2018M04,GULLFAKS A SPM2 airport,Passenger,Passengers carried,All airlines,:,
2018M04,KVITEBJORN airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSEBERG SOR airport,Passenger,Passengers carried,All airlines,:,
2018M04,SNORRE B airport,Passenger,Passengers carried,All airlines,:,
2018M04,STATFJORD C airport,Passenger,Passengers carried,All airlines,:,
2018M04,HULDRA airport,Passenger,Passengers carried,All airlines,:,
2018M04,VISUND airport,Passenger,Passengers carried,All airlines,:,
2018M04,MO I RANA/ROSSVOLL airport,Passenger,Passengers carried,All airlines,9 391,
2018M04,ROGNAN airport,Passenger,Passengers carried,All airlines,:,
2018M04,RINGEBU/FRYA airport,Passenger,Passengers carried,All airlines,:,
2018M04,RAKKESTAD airport,Passenger,Passengers carried,All airlines,:,
2018M04,RORVIK/RYUM airport,Passenger,Passengers carried,All airlines,2 961,
2018M04,ROROS airport,Passenger,Passengers carried,All airlines,2 177,
2018M04,ROST airport,Passenger,Passengers carried,All airlines,660,
2018M04,TRONDHEIM/ROSTEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,REINSVOLL airport,Passenger,Passengers carried,All airlines,:,
2018M04,MOSS/RYGGE airport,Passenger,Passengers carried,All airlines,:,
2018M04,SVEA airport,Passenger,Passengers carried,All airlines,:,
2018M04,SVALBARD/LONGYEAR airport,Passenger,Passengers carried,All airlines,18 515,
2018M04,SANDANE/ANDA airport,Passenger,Passengers carried,All airlines,2 824,
2018M04,SNORRE A airport,Passenger,Passengers carried,All airlines,:,
2018M04,STATFJORD A airport,Passenger,Passengers carried,All airlines,:,
2018M04,SOGNDAL/HAUKASEN airport,Passenger,Passengers carried,All airlines,5 924,
2018M04,SVOLVAER/HELLE airport,Passenger,Passengers carried,All airlines,8 196,
2018M04,SKI/SONDRE SKI GARD airport,Passenger,Passengers carried,All airlines,:,
2018M04,STOKMARKNES/SKAGEN airport,Passenger,Passengers carried,All airlines,9 687,
2018M04,SLEIPNER A airport,Passenger,Passengers carried,All airlines,:,
2018M04,SKIEN/GEITERYGGEN airport,Passenger,Passengers carried,All airlines,0,
2018M04,STORD/SORSTOKKEN airport,Passenger,Passengers carried,All airlines,3 441,
2018M04,SORKJOSEN airport,Passenger,Passengers carried,All airlines,1 060,
2018M04,VARDO/SVARTNES airport,Passenger,Passengers carried,All airlines,999,
2018M04,SANDNESSJOEN/STOKKA airport,Passenger,Passengers carried,All airlines,5 599,
2018M04,SUNNDALSORA airport,Passenger,Passengers carried,All airlines,:,
2018M04,"NORWAY ACC, STAVANGER airport",Passenger,Passengers carried,All airlines,:,
2018M04,STAVANGER/UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2018M04,TROMSO/LANGNES airport,Passenger,Passengers carried,All airlines,176 532,
2018M04,SANDEFJORD/TORP airport,Passenger,Passengers carried,All airlines,172 466,
2018M04,TRONDHEIM/ST. OLAVS HOSPITAL airport,Passenger,Passengers carried,All airlines,:,
2018M04,TRYSIL/SAETERASEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,TYNSET airport,Passenger,Passengers carried,All airlines,:,
2018M04,ASGARD A airport,Passenger,Passengers carried,All airlines,:,
2018M04,ASGARD B airport,Passenger,Passengers carried,All airlines,:,
2018M04,ASGARD C airport,Passenger,Passengers carried,All airlines,:,
2018M04,DRAUGEN FLP airport,Passenger,Passengers carried,All airlines,:,
2018M04,OSLO/ULLEVAL UNIVERSITETSSYKEHUS airport,Passenger,Passengers carried,All airlines,:,
2018M04,KONGSVINGER airport,Passenger,Passengers carried,All airlines,:,
2018M04,KRISTIN airport,Passenger,Passengers carried,All airlines,:,
2018M04,OS/VAKSINEN airport,Passenger,Passengers carried,All airlines,:,
2018M04,NJORD B airport,Passenger,Passengers carried,All airlines,:,
2018M04,RAKKESTAD/RYGGE airport,Passenger,Passengers carried,All airlines,:,
2018M04,OST ADER/GULLKNALL airport,Passenger,Passengers carried,All airlines,:,
2018M04,TRONDHEIM/VAERNES airport,Passenger,Passengers carried,All airlines,370 570,
2018M04,VADSO airport,Passenger,Passengers carried,All airlines,6 708,
2018M04,VALLE/ARAKSOYENE airport,Passenger,Passengers carried,All airlines,:,
2018M04,VESLEFRIKK B airport,Passenger,Passengers carried,All airlines,:,
